,X,Year,Site,Temp,pcnt,Pop,PopWt,PopSE,Species,BMpcnt,pcntSE
4585,4585,2008,C32,16.65952381,1,-0.451845283,3.166666667,0.594820466,Species18,-2.481888859,0
4587,4587,2008,C13,16.45714286,0,0,1.00E-04,0,Species18,0.627330196,0.106066017
4588,4588,2008,C31,15.8047619,0.833333333,0.12368354,0.333333333,0.886701914,Species18,1.305720926,0.152145155
4590,4590,2008,C56,16.61428571,0.833333333,1.087002494,2,2.571621418,Species18,-1.981310221,0.152145155
4591,4591,2008,C46,15.76666667,0,0,1.00E-04,0,Species18,1.926552829,0.3
4592,4592,2009,C78,15.99285714,0,-0.436025118,2.5,0.625729223,Species18,1.259423653,0.15
4594,4594,2009,C09,15.94047619,0.666666667,-0.552278815,0.75,2.720180811,Species18,-1.585239116,0.272165527
4596,4596,2009,C47,15.3547619,0,0.152438524,0.214285714,4.177048776,Species18,0.099137027,0.3
4597,4597,2009,C53,16.47619048,0.473684211,-0.116424913,0.833333333,0.541968039,Species18,-1.246720914,0.114548882
4600,4600,2009,C30,16.42142857,0.857142857,0.230122762,3,0.412547973,Species18,-0.873861905,0.132260014
4602,4602,2009,C24,16.0047619,0.333333333,0,1.00E-04,0,Species18,0.889049063,0.272165527
4603,4603,2009,C46,15.12142857,0,0,1.00E-04,0,Species18,-1.052322998,0.15
4604,4604,2009,C56,16.38571429,0,-1.087002494,2,2.571621418,Species18,0.610954045,0.173205081
4607,4607,2009,C69,16.02380952,0,-0.951573189,2.266666667,2.382793454,Species18,2.855324163,0.134164079
4609,4609,2009,C31,16.00238095,1,0.341596202,1.166666667,0.881563208,Species18,0.98783979,0
4612,4612,2011,C06,15.45,0.666666667,4.87750786,0.333333333,2.985514951,Species18,1.242872552,0.082060994
4613,4613,2011,C49,15.44761905,0,-0.904261797,3,1.022325233,Species18,1.142197495,0.3
4614,4614,2011,C30,16.14761905,0.6875,-0.442097464,4.5,0.453679611,Species18,-0.48096572,0.115878101
4616,4616,2011,C78,15.82142857,0,0.197718297,1,0.688529362,Species18,-2.913783711,0.212132034
4617,4617,2011,C36,15.82142857,0.769230769,-0.195221682,5,0.294729664,Species18,-1.400678817,0.116854542
4618,4618,2011,C04,15.82142857,0.631578947,-0.178929259,0.5,0.959581637,Species18,-0.669567855,0.110664733
4620,4620,2011,C73,15.37142857,0.285714286,0.667749596,2.583333333,0.784140534,Species18,-2.941859248,0.170746944
4623,4623,2011,C19,15.82142857,0.818181818,-0.41085437,9.5,0.315218378,Species18,-0.616548931,0.1162913
4626,4626,2011,C56,15.99285714,1,0.684452495,1,2.571621418,Species18,0.244278889,0
4627,4627,2011,C58,15.52142857,0.466666667,0.400645822,0.166666667,5.327876169,Species18,0.057354966,0.128812238
4628,4628,2011,C31,15.70952381,0.75,1.515917613,3.666666667,2.192945103,Species18,-1.980579077,0.216506351
4629,4629,2011,C09,15.44761905,0.5,-1.075997297,1,2.377889747,Species18,-1.091419085,0.353553391
4630,4630,2011,C13,15.65238095,0,5.525452939,0.5,3.108303051,Species18,-1.326999029,0.3
4632,4632,2011,C27,16.46190476,0.923076923,-0.086320881,1,0.426930368,Species18,-0.729544403,0.05225894
4639,4639,2012,C04,15.40714286,0.866666667,0.178929259,0.5,1.014526521,Species18,-0.478628234,0.087770745
4642,4642,2012,C56,15.57857143,0.75,-4.740692838,2,0.543501247,Species18,1.312972455,0.216506351
4644,4644,2012,C06,14.93809524,0.633333333,-4.87750786,0.333333333,2.985514951,Species18,1.227500887,0.08798148
4645,4645,2012,C24,15.26190476,0,-5.420534999,0.5,3.05573367,Species18,2.768851789,0.3
4646,4646,2012,C66,15.03571429,0,-4.553876892,1.5,2.620873508,Species18,-0.044866756,0.3
4647,4647,2012,C78,15.40714286,0.166666667,-0.093980522,0.5,0.680861001,Species18,-0.206431706,0.152145155
4648,4648,2012,C36,15.40714286,0.75,0.195221682,5,0.284073918,Species18,0.255253822,0.125
4650,4650,2012,C19,15.40714286,0.5,0.41085437,9.5,0.303344885,Species18,-0.590222996,0.133630621
4652,4652,2012,C09,15.19047619,1,0,1.00E-04,4.071197365,Species18,-3.138311871,0
4653,4653,2012,C69,15.39047619,0,2.634284051,0.333333333,1.841933456,Species18,-1.666709849,0.106066017
4655,4655,2012,C73,14.95952381,0.25,-1.078792596,3.5,1.832712146,Species18,-0.123936568,0.216506351
4660,4660,2012,C27,16.3,0.615384615,0.489250084,7,0.381691026,Species18,-2.466684358,0.134932003
4662,4662,2012,C31,15.28809524,0.857142857,0.216088734,1.133333333,0.687239939,Species18,-1.776664557,0.132260014
4663,4663,2012,C46,14.63809524,0,7.090909822,1,3.891820298,Species18,-1.830431637,0.3
4802,4802,2003,C55,12.98333333,0,0,1.00E-04,0,Species17,3.607276212,0.212132034
4803,4803,2003,C31,12.76666667,1,0.333821863,0.666666667,2.4331109,Species17,-0.038912889,0
4806,4806,2003,C08,12.98333333,0.727272727,0.216461258,0.305555556,4.260018886,Species17,1.813223306,0.134281627
4807,4807,2003,C19,12.83333333,0,-0.285345023,1,0.884288782,Species17,0.130226531,0.173205081
4814,4814,2004,C55,11.66666667,0,5.525452939,0.5,3.108303051,Species17,0.174913284,0.15
4815,4815,2004,C19,11.53333333,0.75,0,1.00E-04,0.893713932,Species17,1.469535005,0.125
4816,4816,2004,C48,11.35,0.333333333,-0.400948775,0.5,4.6468823,Species17,-3.341832729,0.272165527
4819,4819,2004,C56,11.33333333,0,0,1.00E-04,5.505331536,Species17,-0.611067337,0.173205081
4820,4820,2004,C53,11.93333333,0.25,0.678827127,0.333333333,2.319785806,Species17,1.631506093,0.216506351
4821,4821,2004,C60,11.95,0,-0.104387144,0.5,0.704114524,Species17,-0.496102061,0.212132034
4822,4822,2004,C30,11.1,0,-0.401903354,1,1.228275434,Species17,-4.066788525,0.15
4823,4823,2004,C61,11.66666667,0,0.185220158,0.319444444,2.674585943,Species17,1.323348148,0.134164079
4824,4824,2004,C31,10.65,0.833333333,-0.374257931,0.733333333,2.4331109,Species17,0.633873746,0.152145155
4827,4827,1999,C30,12.33333333,0.5,-3.858132902,1,2.270335156,Species17,1.138017584,0.25
4832,4832,1999,C04,11,0,4.579119509,1,2.633560755,Species17,5.388198444,0.15
4833,4833,1999,C19,11,0,-4.959085227,4,0.54463747,Species17,2.040769277,0.15
4834,4834,1999,C25,11.95,1,0.685542581,0.5,3.126921746,Species17,-0.871948162,0
4835,4835,1999,C08,12,0.7,-0.269399781,0.416666667,2.674585943,Species17,-0.230340783,0.144913767
4836,4836,1996,C16,8.316666667,0,0,1.00E-04,0,Species17,0.543984276,0.173205081
4837,4837,1996,C10,8.233333333,0.222222222,-0.403194124,1,1.142464628,Species17,-1.772255411,0.138579903
4838,4838,1996,C31,8.016666667,0,1.36336342,1.5,2.632638756,Species17,-0.003171525,0.212132034
4839,4839,1996,C19,8.233333333,0.65625,0.503397381,1,2.476117748,Species17,1.048265505,0.083961661
4840,4840,1996,C26,8.133333333,1,0,1.00E-04,4.291732921,Species17,-2.345355225,0
4841,4841,1996,C04,8.233333333,0,0,1.00E-04,4.579119509,Species17,-0.806389479,0.15
4846,4846,1995,C08,15.73333333,0.818181818,0.863934256,1,2.473040001,Species17,3.018180516,0.1162913
4847,4847,1995,C07,14.1,0.727272727,-0.689446899,1,3.143471251,Species17,5.361292951,0.134281627
4848,4848,1995,C04,14.68333333,0.428571429,0,1.00E-04,4.579119509,Species17,1.418251859,0.187043906
4849,4849,1997,C19,11.83333333,0,-0.22035149,0.5,1.133248149,Species17,2.583984874,0.173205081
4850,4850,1997,C30,12.66666667,0,0,1.00E-04,3.858132902,Species17,-3.37358585,0.212132034
4854,4854,1997,C08,12.71666667,0,-0.276891589,0.46031746,2.674585943,Species17,-3.868146856,0.3
4857,4857,1997,C23,13.11666667,0,0.277480698,1.1,0.795582674,Species17,2.449234432,0.212132034
4859,4859,1997,C11,12.28333333,0,5.553513142,6,0.345121608,Species17,2.726256144,0.212132034
4860,4860,1997,C25,12.66666667,1,4.189654742,0.5,2.437598662,Species17,-3.590322032,0
4865,4865,1998,C23,10.36666667,0,-0.116692057,0.5,0.79397103,Species17,-1.790420471,0.173205081
4866,4866,1998,C26,10.35,1,-4.291732921,1,2.489008,Species17,-1.286520331,0
4868,4868,1998,C04,10.3,0,-4.579119509,1,2.633560755,Species17,5.138988275,0.212132034
4869,4869,1998,C25,10.2,1,0,1.00E-04,4.875197323,Species17,-0.310921471,0
4870,4870,1998,C19,10.3,0.769230769,0.686152355,2,2.136466436,Species17,1.543453538,0.116854542
4872,4872,2000,C26,14.61666667,0,0.839449315,1.333333333,2.690591282,Species17,4.107756974,0.212132034
4873,4873,2000,C30,13.73333333,0,4.540670311,2,0.542220382,Species17,5.77480032,0.212132034
4876,4876,2000,C08,14.18333333,0.777777778,-0.463646447,0.5,3.017616501,Species17,-0.223219093,0.138579903
4877,4877,2000,C31,13.16666667,0,0.400336892,0.5,2.975361236,Species17,4.873265019,0.212132034
4883,4883,2001,C08,10.4,0,0.359466241,0.366666667,4.260018886,Species17,2.017135314,0.3
4884,4884,2001,C48,10.55,0.25,0.400948775,0.5,2.838214906,Species17,-0.850935624,0.216506351
4889,4889,2013,C04,12.01666667,0,-0.402037932,0.5,3.179433831,Species17,-1.782865757,0.113389342
4891,4891,2013,C79,12.38333333,1,-1.779052818,2.5,2.783213479,Species17,0.050276546,0
4895,4895,2013,C36,12.01666667,0,-0.684267004,2,0.957836342,Species17,-0.892488306,0.212132034
4898,4898,2013,C31,10.91666667,0,-0.180606291,0.3,2.632638756,Species17,0.485271749,0.15
4901,4901,2013,C47,10.4,0,-0.945332633,0.5,2.629398304,Species17,0.347616469,0.3
4902,4902,2013,C56,11.78333333,0.5,0.687080428,0.333333333,2.752665768,Species17,1.052254596,0.25
4903,4903,2013,C19,12.01666667,0,-0.686152355,2,1.027543157,Species17,-2.690588426,0.3
4904,4904,2011,C69,10.43333333,0,-1.18271212,0.933333333,2.54496751,Species17,-3.774049484,0.3
4905,4905,2011,C66,10.21666667,0.714285714,0.688373902,1,2.873101595,Species17,-0.596480586,0.170746944
4907,4907,2011,C09,10.13333333,0,-1.368559906,1,2.76272647,Species17,-2.380884086,0.3
4908,4908,2011,C30,11.5,0,0,1.00E-04,1.087958407,Species17,-1.471114549,0.212132034
4910,4910,2011,C31,11.45,0.5,0.402884462,1,1.149319973,Species17,-0.833607619,0.353553391
4911,4911,2011,C04,9.6,0,-0.682935567,0.5,2.977561756,Species17,0.666675507,0.212132034
4912,4912,2011,C27,11.41666667,1,0.683598363,2,0.880089485,Species17,-4.173879252,0
4913,4913,2011,C56,11.4,1,4.414816457,0.333333333,2.752665768,Species17,2.326252584,0
4914,4914,2011,C73,9.35,0,0.681619131,0.5,3.117693947,Species17,-1.411762385,0.173205081
4915,4915,2011,C19,9.6,0.9,-1.190936942,3.5,2.279138948,Species17,-0.699075417,0.067082039
4919,4919,2011,C58,10.25,0,1.091634268,0.666666667,3.173020569,Species17,0.432411977,0.212132034
4922,4922,2012,C04,11.55,0,1.0849735,1,2.633560755,Species17,1.572860231,0.106066017
4924,4924,2012,C69,11.25,0,0,1.00E-04,4.402927374,Species17,0.822477665,0.3
4925,4925,2012,C19,11.55,0,0.969198246,2.5,2.336870102,Species17,-0.233416344,0.122474487
4926,4926,2012,C27,11.76666667,0.642857143,0.221222797,1,0.691784863,Species17,-0.486749751,0.128060208
4929,4929,2012,C36,11.55,0,0.086200822,0.333333333,0.794946011,Species17,-2.14250169,0.212132034
4930,4930,2012,C01,11.36666667,0,-0.80716625,0.633333333,2.989964526,Species17,-2.187880065,0.3
4931,4931,2012,C47,9.866666667,0,-0.132731792,0.116071429,5.258796608,Species17,-1.801968275,0.212132034
4932,4932,2012,C56,11.01666667,0,0,1.00E-04,5.505331536,Species17,3.252361618,0.3
4933,4933,2012,C73,10.71666667,0,0.401592702,0.5,3.117693947,Species17,-3.763519387,0.212132034
4935,4935,2012,C49,11.36666667,0,-4.405127313,0.6,2.455527571,Species17,-0.592687215,0.173205081
4936,4936,2012,C31,10.4,0,-0.507386239,1.2,2.289916276,Species17,0.317517517,0.1
4937,4937,2012,C09,11.36666667,0,0,1.00E-04,4.836281907,Species17,2.561289004,0.3
4953,4953,2007,C53,14.2,0.714285714,-0.506953402,0.666666667,3.008090362,Species17,-1.311910981,0.170746944
4954,4954,2007,C69,13.3,0,0.132652005,0.25,1.233744352,Species17,-4.458662999,0.212132034
4956,4956,2007,C09,13.11666667,0,0.22116139,0.2,4.836281907,Species17,1.802346708,0.3
4957,4957,2007,C30,13.71666667,0,-0.180895333,0.5,0.976412574,Species17,-1.801357984,0.173205081
4961,4961,2007,C31,13.28333333,0.5,-0.027804644,0.033333333,4.176948091,Species17,1.329790679,0.25
4964,4964,2007,C32,13.96666667,0.666666667,0.506865951,0.933333333,2.828611915,Species17,0.241888319,0.272165527
4965,4965,2010,C69,8.266666667,0,0.464493275,0.5,3.090176429,Species17,-0.900007997,0.212132034
4967,4967,2010,C49,7.966666667,0,0.403007185,0.5,3.347101778,Species17,-3.433802111,0.3
4968,4968,2010,C04,7.85,0,-0.402037932,0.5,3.322844071,Species17,0.651454068,0.212132034
4971,4971,2010,C65,7.816666667,0.25,-0.22135974,0.3,2.959086189,Species17,0.359276805,0.216506351
4972,4972,2010,C36,7.85,0,0.506071257,2,0.757301964,Species17,0.935765759,0.212132034
4973,4973,2010,C30,8.05,0,-0.221008022,0.5,1.029068486,Species17,-0.435483371,0.134164079
4975,4975,2010,C58,8.516666667,0,-0.401982184,0.166666667,5.654646097,Species17,1.591881076,0.15
4978,4978,2010,C56,7.933333333,0.428571429,-5.101896885,0.666666667,3.098222064,Species17,-0.370023125,0.187043906
4979,4979,2010,C73,7.833333333,0,-0.281934659,0.166666667,4.457202538,Species17,-0.464640971,0.212132034
4980,4980,2010,C19,7.85,0,0.507083719,2,0.857457004,Species17,0.539302733,0.15
4982,4982,2005,C19,12.6,0.333333333,-0.400807332,1,1.236141784,Species17,1.238772224,0.272165527
4985,4985,2005,C61,13.3,0,-0.141935105,0.25,2.674585943,Species17,-0.884559944,0.09486833
4987,4987,2005,C31,12.06666667,0,0.116710649,0.2,2.632638756,Species17,0.335851119,0.113389342
4988,4988,2005,C53,13.41666667,0.5,0,1.00E-04,4.639571613,Species17,-0.094714734,0.353553391
4989,4989,2005,C09,12.81666667,0,0.677521863,0.25,2.418140953,Species17,-3.542689335,0.212132034
4991,4991,2005,C30,12.71666667,0,0.555034056,1.5,1.087958407,Species17,-5.829427904,0.212132034
4992,4992,2005,C60,13.83333333,0,-0.116567652,0.5,0.792752093,Species17,-2.288977773,0.3
4993,4993,2005,C56,13,0.428571429,0,1.00E-04,5.505331536,Species17,0.533146624,0.187043906
4995,4995,2006,C19,15.6,0.25,0.686152355,2,0.884288782,Species17,0.564749003,0.153093109
4997,4997,2006,C11,15.56666667,0,-0.401613659,1,1.0493811,Species17,1.018296049,0.3
4999,4999,2006,C09,15.88333333,0,0.464080611,0.3,4.836281907,Species17,1.03304202,0.212132034
5000,5000,2006,C30,15.2,0,-0.153130701,0.5,0.886120273,Species17,2.223512155,0.212132034
5002,5002,2006,C55,15.88333333,0,-5.525452939,0.5,3.108303051,Species17,3.419468794,0.212132034
5004,5004,2006,C32,15.88333333,1,-0.20071136,0.314285714,2.687069663,Species17,-0.806261756,0
5005,5005,2006,C56,15.18333333,0,-0.687080428,0.333333333,2.784846254,Species17,-2.569767649,0.212132034
5006,5006,2006,C60,15.81666667,0,0.401814517,2,0.696006418,Species17,-2.397674926,0.212132034
5011,5011,2008,C53,13.8,0.666666667,-0.683531722,0.5,2.663938084,Species17,-2.327138006,0.272165527
5014,5014,2008,C56,13.86666667,0.5,5.101896885,0.666666667,2.752665768,Species17,-0.864282243,0.25
5015,5015,2008,C30,13.56666667,0.833333333,-0.221008022,0.5,1.029698548,Species17,-0.26095553,0.152145155
5017,5017,2008,C31,13.55,0,0.131882286,0.166666667,4.176948091,Species17,1.80999042,0.3
5020,5020,2009,C53,11.86666667,0.666666667,0.683531722,0.5,3.008090362,Species17,-1.996437618,0.272165527
5022,5022,2009,C47,10.98333333,0,0.89748463,0.319047619,2.629398304,Species17,-3.716510414,0.212132034
5024,5024,2009,C09,12.05,0,0.401504707,0.333333333,4.836281907,Species17,-1.900097646,0.3
5025,5025,2009,C30,11.63333333,0.411764706,0.221008022,0.5,1.047609558,Species17,1.763270723,0.119364625
5026,5026,2009,C02,11.95,0,0,1.00E-04,5.895779297,Species17,-0.974199022,0.3
5027,5027,2009,C56,11.63333333,0.75,0,1.00E-04,5.505331536,Species17,0.299919568,0.216506351
5029,5029,1996,C30,17.25,0.5,-0.152571813,1,0.593129095,Species16,8.609389911,0.25
5030,5030,1996,C19,16.31666667,0.833333333,0.130475016,0.5,0.817443424,Species16,2.206615573,0.152145155
5031,5031,1996,C02,16.28333333,1,0,1.00E-04,0,Species16,-6.665643797,0
5032,5032,1996,C04,16.31666667,0,0,1.00E-04,0,Species16,8.350195202,0.3
5033,5033,1996,C08,16.96666667,0.5,0.303712379,0.412698413,2.506930164,Species16,-2.864714188,0.353553391
5034,5034,1996,C10,16.78333333,0,-0.132898253,1,0.54606092,Species16,-0.205127527,0.212132034
5039,5039,2003,C55,23.46666667,1,-0.286288899,0.5,2.850833304,Species16,-5.546252142,0
5040,5040,2003,C19,22.53333333,0.5,-0.180873413,2,0.449294497,Species16,-2.697855527,0.204124145
5041,5041,2003,C30,22.46666667,0,0,1.00E-04,0.554088285,Species16,-5.734786206,0.3
5048,5048,2004,C19,22.53333333,0.5,0.260358584,3,0.427077285,Species16,-1.083111423,0.353553391
5049,5049,2004,C48,22.66666667,0,-0.070827621,0.285714286,0.763915636,Species16,-1.575118354,0.3
5050,5050,2004,C61,23.18333333,0.888888889,0.034158832,0.097222222,1.085409429,Species16,-2.04339801,0.10475656
5052,5052,2004,C53,22.81666667,1,-0.220481384,0.5,1.027553266,Species16,2.494986427,0
5053,5053,2004,C60,22.98333333,1,0,1.00E-04,0.565906792,Species16,-2.963345261,0
5054,5054,2004,C32,23.18333333,1,0.037949368,0.107142857,1.085403483,Species16,-3.969996129,0
5055,5055,2004,C30,21.93333333,0,-0.068360626,0.5,0.517817637,Species16,-8.81118117,0.3
5058,5058,2004,C31,21.6,1,1.06686359,0.666666667,2.406092178,Species16,-0.787734454,0
5061,5061,1999,C14,20.23333333,1,0.307093751,1.142857143,0.821175101,Species16,-4.11499884,0
5064,5064,1999,C30,19.93333333,0.5,-0.502049041,2,0.778948977,Species16,4.599903469,0.353553391
5065,5065,1999,C19,19.86666667,0.333333333,-4.061935244,5,0.415477605,Species16,-2.173233271,0.272165527
5066,5066,1999,C25,20.45,0.666666667,1.075809998,2,2.231309321,Species16,-7.689005972,0.272165527
5067,5067,1999,C08,20.25,1,0.215580512,0.305555556,2.761012166,Species16,-4.167320841,0
5068,5068,1999,C04,19.86666667,1,0,1.00E-04,0,Species16,1.859608866,0
5069,5069,1999,C47,20.13333333,1,-0.400595533,0.166666667,5.317419468,Species16,-4.527051962,0
5071,5071,2001,C30,17.68333333,0,-0.131180721,0.5,0.814164545,Species16,-0.284619944,0.134164079
5074,5074,2001,C14,17.08333333,0,-0.203272154,1,0.656655259,Species16,1.04238594,0.3
5077,5077,2001,C48,17.26666667,0,0.132271097,0.5,0.79504652,Species16,-0.456638658,0.3
5082,5082,1997,C30,20.53333333,0.5,-0.180115322,1,0.649884458,Species16,-0.260182923,0.353553391
5083,5083,1997,C23,20.31666667,0.333333333,0.196491023,3.6,0.323535509,Species16,-3.009306476,0.272165527
5085,5085,1997,C08,20.51666667,1,0.248479937,0.444444444,2.506930164,Species16,-3.93049933,0
5088,5088,1997,C19,19.35,0.75,-0.130475016,0.5,0.807494209,Species16,3.635849379,0.216506351
5089,5089,1997,C25,20.1,0.75,1.075809998,2,2.231309321,Species16,0.284188425,0.153093109
5092,5092,1995,C08,19.38333333,1,0.676037096,0.571428571,2.647486864,Species16,-10.67937932,0
5093,5093,1995,C04,18.63333333,0,0,1.00E-04,0,Species16,-1.574784964,0.212132034
5097,5097,1998,C23,18.73333333,0,-0.050823023,1,0.330178973,Species16,-0.851634957,0.212132034
5098,5098,1998,C26,17.68333333,1,0,1.00E-04,0,Species16,-0.611654293,0
5100,5100,1998,C25,18.1,0.714285714,-1.075809998,2,2.231309321,Species16,-1.208806784,0.170746944
5102,5102,1998,C08,18.01666667,0.5,-0.46406045,0.75,2.647486864,Species16,2.770697932,0.353553391
5103,5103,1998,C19,17.46666667,0.8,0.349323885,1.5,0.737802758,Species16,-1.329440776,0.178885438
5104,5104,2000,C14,16.63333333,0.5,0.229370448,1.114285714,0.744531146,Species16,-2.648305117,0.25
5106,5106,2000,C26,16.48333333,1,4.381368523,1.5,2.534120975,Species16,15.14213484,0
5109,5109,2000,C08,16.93333333,1,-0.152030072,0.222222222,2.667600356,Species16,-1.655341265,0
5111,5111,2011,C04,18.1,1,0.400707551,0.5,2.670430478,Species16,0.762408989,0
5112,5112,2011,C66,17.26666667,0,0,1.00E-04,0,Species16,5.274600023,0.3
5113,5113,2011,C19,18.1,0.333333333,-0.402566721,5,0.40985155,Species16,1.344780927,0.19245009
5114,5114,2011,C72,18.2,0,-0.201477898,3.5,0.340921142,Species16,-2.886274975,0.3
5117,5117,2011,C36,18.1,1,0.06405714,1,0.365440705,Species16,-1.75313287,0
